merchant_name,merchant_area,category,display,product,price,discount_price,isDiscount,description
"Guri Ramen, Mulyosari",surabaya,Jepang,JAPAN CURRY RAMEN,Curry Furai Ramen,39000,,0,"Mie ramen, Kuah kaldu Kari Jepang Special, Ayam Goreng Panko, Narutomaki, Jagung, Bawang Pre, Katsuoboshi, Nori"
"Guri Ramen, Mulyosari",surabaya,Jepang,JAPAN CURRY RAMEN,Curry Tori Ramen,45500,,0,"Mie ramen, Kuah kaldu Kari Jepang Special, Ayam Panggang, Narutomaki, Jagung, Bawang Pre, Katsuoboshi, Nori"
"Guri Ramen, Mulyosari",surabaya,Jepang,JAPAN CURRY RAMEN,Curry Gyoza Ramen,45500,,0,"Mie ramen, Kuah kaldu Kari Jepang Special, Gyoza Ayam, Narutomaki, Jagung, Bawang Pre, Katsuoboshi, Nori"
"Guri Ramen, Mulyosari",surabaya,Jepang,JAPAN CURRY RAMEN,Curry Gyu Ramen,52250,,0,"Mie ramen, Kuah kaldu Kari Jepang Special, US Beef Sliced, Narutomaki, Jagung, Bawang Pre, Katsuoboshi, Nori"
"Guri Ramen, Mulyosari",surabaya,Jepang,JAPAN CURRY RAMEN,Curry Wagyu Ramen,71500,,0,"Mie ramen, Kuah kaldu Kari Jepang Special, Premium Wagyu, Narutomaki, Jagung, Bawang Pre, Katsuoboshi, Nori"
"Guri Ramen, Mulyosari",surabaya,Jepang,DONBURI ( Ricebowl),Terriyaki Furai Don,32500,,0,"Double Tori Furai, Scramble Egg, Saus Terriyaki Mayo, Nasi Putih"
"Guri Ramen, Mulyosari",surabaya,Jepang,DONBURI ( Ricebowl),Oyako Tori Katsu Curry,35100,,0,"Chicken Katsu, Scrambled Egg, Bawang Bombay, Saus Kari Jepang, Nasi Putih"
"Guri Ramen, Mulyosari",surabaya,Jepang,DONBURI ( Ricebowl),NEW! The Original Gyudon,45500,,0,"US Beef Sliced Dengansaus GURI, nasi sayur tumis Jepang dan Telur ceplok"
"Guri Ramen, Mulyosari",surabaya,Jepang,DONBURI ( Ricebowl),Mentaiko Karagedon,35100,,0,"Chicken Karage, Saus Spicy Mentai, Scrambled Egg, Nasi Putih"
"Guri Ramen, Mulyosari",surabaya,Jepang,DONBURI ( Ricebowl),NEW! Beef Hamburgdon,45500,,0,"Daging Sapi Hamburg Australia saus GURI, nasi sayur tumis Jepang dan Telur ceplok"
"Guri Ramen, Mulyosari",surabaya,Jepang,DONBURI ( Ricebowl),Oyako Gyukatsu Curry,45500,,0,"Beef Katsu, Scrambled Egg, Bawang Bombay, Saus Kari Jepang, Nasi Putih"
"Guri Ramen, Mulyosari",surabaya,Jepang,DONBURI ( Ricebowl),NEW! Bifuteki Wagyudon,84500,,0,"Premium Wagyu Beef Dengan saus GURI, nasi sayur tumis Jepang dan Telur ceplok"
"Guri Ramen, Mulyosari",surabaya,Jepang,SNACKS/ SIDEDISH,Tori Furai (3pcs),26000,,0,Ayam Giling Bumbu Spesial Dibalur Dengan Tepung Roti
"Guri Ramen, Mulyosari",surabaya,Jepang,SNACKS/ SIDEDISH,Tsukune Terriyaki Mayo,27000,,0,Bola Daging Ayam Saus Terriyaki
"Guri Ramen, Mulyosari",surabaya,Jepang,SNACKS/ SIDEDISH,Gyoza Goreng (4 Pcs),26000,,0,
"Guri Ramen, Mulyosari",surabaya,Jepang,SNACKS/ SIDEDISH,Kamaboko Teriyaki Mayo,27000,,0,Fishcake Saus Terriyaki
"Guri Ramen, Mulyosari",surabaya,Jepang,SNACKS/ SIDEDISH,Tsukune Spicy Mentai,30000,,0,Bola Ayam Khas Jepang Dengan Saus Spicy Mentai
"Guri Ramen, Mulyosari",surabaya,Jepang,SNACKS/ SIDEDISH,Kamaboko Spicy Mentai,30000,,0,Fishcake Saus Spicy Mentai
"Guri Ramen, Mulyosari",surabaya,Jepang,SNACKS/ SIDEDISH,Terriyaki Karage (ala Carte),32500,,0,200gr Chicken Karage Masak Saus Terriyaki
"Guri Ramen, Mulyosari",surabaya,Jepang,SNACKS/ SIDEDISH,Yakiniku Beef (ala Carte),45500,,0,150gr Yakiniku Beef Dengan Saus Guri
"Guri Ramen, Mulyosari",surabaya,Jepang,SNACKS/ SIDEDISH,Steamed Gyoza (4 Pcs ),26000,,0,
"Guri Ramen, Mulyosari",surabaya,Jepang,SNACKS/ SIDEDISH,NEW! Bifuteki Wagyu Steak (Ala Carte),65000,,0,
"Guri Ramen, Mulyosari",surabaya,Jepang,SNACKS/ SIDEDISH,Yasai Itame,26000,,0,"Sayur Tumis Guri ( Buncis, Wortel, Sawi Putih Dan Hijau )"
"Guri Ramen, Mulyosari",surabaya,Jepang,SNACKS/ SIDEDISH,Telor Mata Sapi,6500,,0,
"Guri Ramen, Mulyosari",surabaya,Jepang,SNACKS/ SIDEDISH,Nasi Putih,9000,,0,
"Guri Ramen, Mulyosari",surabaya,Jepang,SNACKS/ SIDEDISH,Full Ramen Egg,6500,,0,
"Guri Ramen, Mulyosari",surabaya,Jepang,Minuman,Ocha (Cold),10000,,0,
"Guri Ramen, Mulyosari",surabaya,Jepang,Minuman,Java tea,10000,,0,
"Guri Ramen, Mulyosari",surabaya,Jepang,Minuman,Lemon Tea,10000,,0,
"Guri Ramen, Mulyosari",surabaya,Jepang,Minuman,Lychee Squash,15000,,0,
"Guri Ramen, Mulyosari",surabaya,Jepang,Minuman,Orange Squash,15000,,0,
"Guri Ramen, Mulyosari",surabaya,Jepang,Minuman,Matcha Latte,18000,,0,
"Guri Ramen, Mulyosari",surabaya,Jepang,Minuman,Royal Milk Tea,18000,,0,
"Guri Ramen, Mulyosari",surabaya,Jepang,Minuman,Swiss Choco,18000,,0,
"Guri Ramen, Mulyosari",surabaya,Jepang,Minuman,Guri Coffee Latte,18000,,0,
"Guri Ramen, Mulyosari",surabaya,Jepang,Minuman,Le Minerale 600ml,10000,,0,
"Guri Ramen, Mulyosari",surabaya,Jepang,SHIO MISO RAMEN,Tori Furai Ramen,32500,,0,"Mie ramen, Kuah kaldu miso spesial, Ayam Goreng Panko, Narutomaki, Jagung, Bawang Pre, Katsuoboshi, Nori"
"Guri Ramen, Mulyosari",surabaya,Jepang,SHIO MISO RAMEN,Toriniku Ramen,39000,,0,"Mie ramen, Kuah kaldu miso spesial, Ayam Panggang Sliced Narutomaki, Jagung, Bawang Pre, Katsuoboshi, Nori"
"Guri Ramen, Mulyosari",surabaya,Jepang,SHIO MISO RAMEN,Gyuniku Ramen,45500,,0,"Ramen, Daging Sapi Sukiyaki, Tamago, Bawang Pre, Jagung Manis, Nori, Shoyu Tare, Kuah Kaldu"
"Guri Ramen, Mulyosari",surabaya,Jepang,SHIO MISO RAMEN,Gyoza Ramen,39000,,0,"Mie ramen, Kuah kaldu miso spesial, Gyoza Ayam, Narutomaki, Jagung, Bawang Pre, Katsuoboshi, Nori"
"Guri Ramen, Mulyosari",surabaya,Jepang,SHIO MISO RAMEN,GURI Ramen,65000,,0,"Mie ramen, Kuah kaldu miso spesial, Ayam Panggang , Ayam Goreng Panko, US Beef Sliced, Narutomaki, Jagung, Bawang Pre, Katsuoboshi, Nori"
"Guri Ramen, Mulyosari",surabaya,Jepang,SHIO MISO RAMEN,NEW! Bifuteki Wagyu Ramen,65000,,0,"Mie ramen, Kuah kaldu miso spesial, Premium Wagyu, Narutomaki, Jagung, Bawang Pre, Katsuoboshi, Nori"
"Guri Ramen, Mulyosari",surabaya,Jepang,SAITAMA RAMEN ( PEDAS NIKMAT),Saitama Furai Ramen,36400,,0,"Mie ramen, Kuah kaldu Pedas Special, Ayam Goreng Panko, Narutomaki, Jagung, Bawang Pre, Katsuoboshi, Nori"
"Guri Ramen, Mulyosari",surabaya,Jepang,SAITAMA RAMEN ( PEDAS NIKMAT),Saitama Tori Ramen,42900,,0,"Mie ramen, Kuah kaldu Pedas Special, Ayam Panggang, Narutomaki, Jagung, Bawang Pre, Katsuoboshi, Nori"
"Guri Ramen, Mulyosari",surabaya,Jepang,SAITAMA RAMEN ( PEDAS NIKMAT),Saitama Gyoza Ramen,42900,,0,"Mie ramen, Kuah kaldu Pedas Special, Gyoza Ayam, Narutomaki, Jagung, Bawang Pre, Katsuoboshi, Nori"
"Guri Ramen, Mulyosari",surabaya,Jepang,SAITAMA RAMEN ( PEDAS NIKMAT),Saitama Gyu Ramen,49400,,0,"Mie ramen, Kuah kaldu Pedas Special, US Beef Slice, Narutomaki, Jagung, Bawang Pre, Katsuoboshi, Nori"
"Guri Ramen, Mulyosari",surabaya,Jepang,SAITAMA RAMEN ( PEDAS NIKMAT),NEW!Saitama Wagyu Ramen,68900,,0,"Mie ramen, Kuah kaldu Pedas Special, Premium Wagyu, Narutomaki, Jagung, Bawang Pre, Katsuoboshi, Nori"
"Guri Ramen, Mulyosari",surabaya,Jepang,JAPAN CURRY RAMEN,Curry Furai Ramen,39000,,0,"Mie ramen, Kuah kaldu Kari Jepang Special, Ayam Goreng Panko, Narutomaki, Jagung, Bawang Pre, Katsuoboshi, Nori"
"Guri Ramen, Mulyosari",surabaya,Jepang,JAPAN CURRY RAMEN,Curry Tori Ramen,45500,,0,"Mie ramen, Kuah kaldu Kari Jepang Special, Ayam Panggang, Narutomaki, Jagung, Bawang Pre, Katsuoboshi, Nori"
"Guri Ramen, Mulyosari",surabaya,Jepang,JAPAN CURRY RAMEN,Curry Gyoza Ramen,45500,,0,"Mie ramen, Kuah kaldu Kari Jepang Special, Gyoza Ayam, Narutomaki, Jagung, Bawang Pre, Katsuoboshi, Nori"
"Guri Ramen, Mulyosari",surabaya,Jepang,JAPAN CURRY RAMEN,Curry Gyu Ramen,52250,,0,"Mie ramen, Kuah kaldu Kari Jepang Special, US Beef Sliced, Narutomaki, Jagung, Bawang Pre, Katsuoboshi, Nori"
"Guri Ramen, Mulyosari",surabaya,Jepang,JAPAN CURRY RAMEN,Curry Wagyu Ramen,71500,,0,"Mie ramen, Kuah kaldu Kari Jepang Special, Premium Wagyu, Narutomaki, Jagung, Bawang Pre, Katsuoboshi, Nori"
"Guri Ramen, Mulyosari",surabaya,Jepang,DONBURI ( Ricebowl),Terriyaki Furai Don,32500,,0,"Double Tori Furai, Scramble Egg, Saus Terriyaki Mayo, Nasi Putih"
"Guri Ramen, Mulyosari",surabaya,Jepang,DONBURI ( Ricebowl),Oyako Tori Katsu Curry,35100,,0,"Chicken Katsu, Scrambled Egg, Bawang Bombay, Saus Kari Jepang, Nasi Putih"
"Guri Ramen, Mulyosari",surabaya,Jepang,DONBURI ( Ricebowl),NEW! The Original Gyudon,45500,,0,"US Beef Sliced Dengansaus GURI, nasi sayur tumis Jepang dan Telur ceplok"
"Guri Ramen, Mulyosari",surabaya,Jepang,DONBURI ( Ricebowl),Mentaiko Karagedon,35100,,0,"Chicken Karage, Saus Spicy Mentai, Scrambled Egg, Nasi Putih"
"Guri Ramen, Mulyosari",surabaya,Jepang,DONBURI ( Ricebowl),NEW! Beef Hamburgdon,45500,,0,"Daging Sapi Hamburg Australia saus GURI, nasi sayur tumis Jepang dan Telur ceplok"
"Guri Ramen, Mulyosari",surabaya,Jepang,DONBURI ( Ricebowl),Oyako Gyukatsu Curry,45500,,0,"Beef Katsu, Scrambled Egg, Bawang Bombay, Saus Kari Jepang, Nasi Putih"
"Guri Ramen, Mulyosari",surabaya,Jepang,DONBURI ( Ricebowl),NEW! Bifuteki Wagyudon,84500,,0,"Premium Wagyu Beef Dengan saus GURI, nasi sayur tumis Jepang dan Telur ceplok"
"Guri Ramen, Mulyosari",surabaya,Jepang,SNACKS/ SIDEDISH,Tori Furai (3pcs),26000,,0,Ayam Giling Bumbu Spesial Dibalur Dengan Tepung Roti
"Guri Ramen, Mulyosari",surabaya,Jepang,SNACKS/ SIDEDISH,Tsukune Terriyaki Mayo,27000,,0,Bola Daging Ayam Saus Terriyaki
"Guri Ramen, Mulyosari",surabaya,Jepang,SNACKS/ SIDEDISH,Gyoza Goreng (4 Pcs),26000,,0,
"Guri Ramen, Mulyosari",surabaya,Jepang,SNACKS/ SIDEDISH,Kamaboko Teriyaki Mayo,27000,,0,Fishcake Saus Terriyaki
"Guri Ramen, Mulyosari",surabaya,Jepang,SNACKS/ SIDEDISH,Tsukune Spicy Mentai,30000,,0,Bola Ayam Khas Jepang Dengan Saus Spicy Mentai
"Guri Ramen, Mulyosari",surabaya,Jepang,SNACKS/ SIDEDISH,Kamaboko Spicy Mentai,30000,,0,Fishcake Saus Spicy Mentai
"Guri Ramen, Mulyosari",surabaya,Jepang,SNACKS/ SIDEDISH,Terriyaki Karage (ala Carte),32500,,0,200gr Chicken Karage Masak Saus Terriyaki
"Guri Ramen, Mulyosari",surabaya,Jepang,SNACKS/ SIDEDISH,Yakiniku Beef (ala Carte),45500,,0,150gr Yakiniku Beef Dengan Saus Guri
"Guri Ramen, Mulyosari",surabaya,Jepang,SNACKS/ SIDEDISH,Steamed Gyoza (4 Pcs ),26000,,0,
"Guri Ramen, Mulyosari",surabaya,Jepang,SNACKS/ SIDEDISH,NEW! Bifuteki Wagyu Steak (Ala Carte),65000,,0,
"Guri Ramen, Mulyosari",surabaya,Jepang,SNACKS/ SIDEDISH,Yasai Itame,26000,,0,"Sayur Tumis Guri ( Buncis, Wortel, Sawi Putih Dan Hijau )"
"Guri Ramen, Mulyosari",surabaya,Jepang,SNACKS/ SIDEDISH,Telor Mata Sapi,6500,,0,
"Guri Ramen, Mulyosari",surabaya,Jepang,SNACKS/ SIDEDISH,Nasi Putih,9000,,0,
"Guri Ramen, Mulyosari",surabaya,Jepang,SNACKS/ SIDEDISH,Full Ramen Egg,6500,,0,
"Guri Ramen, Mulyosari",surabaya,Jepang,Minuman,Ocha (Cold),10000,,0,
"Guri Ramen, Mulyosari",surabaya,Jepang,Minuman,Java tea,10000,,0,
"Guri Ramen, Mulyosari",surabaya,Jepang,Minuman,Lemon Tea,10000,,0,
"Guri Ramen, Mulyosari",surabaya,Jepang,Minuman,Lychee Squash,15000,,0,
"Guri Ramen, Mulyosari",surabaya,Jepang,Minuman,Orange Squash,15000,,0,
"Guri Ramen, Mulyosari",surabaya,Jepang,Minuman,Matcha Latte,18000,,0,
"Guri Ramen, Mulyosari",surabaya,Jepang,Minuman,Royal Milk Tea,18000,,0,
"Guri Ramen, Mulyosari",surabaya,Jepang,Minuman,Swiss Choco,18000,,0,
"Guri Ramen, Mulyosari",surabaya,Jepang,Minuman,Guri Coffee Latte,18000,,0,
"Guri Ramen, Mulyosari",surabaya,Jepang,Minuman,Le Minerale 600ml,10000,,0,
"Hai Steak House, kingsquare Driyorejo",surabaya,Cepat saji/Barat,Minuman,Es Teh Manis,5000,,0,
"Hai Steak House, kingsquare Driyorejo",surabaya,Cepat saji/Barat,Minuman,Ice Red Velvet,11000,,0,
"Hai Steak House, kingsquare Driyorejo",surabaya,Cepat saji/Barat,Minuman,Es Permen Karet,11000,,0,
"Hai Steak House, kingsquare Driyorejo",surabaya,Cepat saji/Barat,Minuman,Ice Taro,11000,,0,
"Hai Steak House, kingsquare Driyorejo",surabaya,Cepat saji/Barat,Minuman,ice Leci yakult,11000,,0,
"Hai Steak House, kingsquare Driyorejo",surabaya,Cepat saji/Barat,Minuman,Ice Cappucino,11000,,0,
"Hai Steak House, kingsquare Driyorejo",surabaya,Cepat saji/Barat,Minuman,Ice Chocolate,11000,,0,
"Hai Steak House, kingsquare Driyorejo",surabaya,Cepat saji/Barat,Minuman,Ice Green Tea,11000,,0,
"Hai Steak House, kingsquare Driyorejo",surabaya,Cepat saji/Barat,Minuman,Ice Mocchacino,11000,,0,
"Hai Steak House, kingsquare Driyorejo",surabaya,Cepat saji/Barat,Steak,Chicken BBQ,29000,,0,Paha fillet Ayam Diolah Dengan Style BBQ Serta Diberi Saus Blackpepper
"Hai Steak House, kingsquare Driyorejo",surabaya,Cepat saji/Barat,Steak,Double Chicken Steak,33500,,0,Dapatkan Porsi Jumbo Untuk Kelezatan Chicken steak
"Hai Steak House, kingsquare Driyorejo",surabaya,Cepat saji/Barat,Steak,Chicken steak,29500,,0,Fillet Dada Ayam Dibalut Tepung Marinasi spesial Kami Disiram Saus Blackpepper
"Hai Steak House, kingsquare Driyorejo",surabaya,Cepat saji/Barat,Steak,Wagyu Beef Steak,49000,,0,Kelezatan dan kelembutan daging wagyu disiram dengan saus spesial Hai Steak
"Hai Steak House, kingsquare Driyorejo",surabaya,Cepat saji/Barat,Steak,Crispy Wagyu Steak,49000,,0,Kelezatan daging wagyu dibalut dengan tepung crispy serta disiram saus spesial Hai Steak
"Hai Steak House, kingsquare Driyorejo",surabaya,Cepat saji/Barat,Paket,PROMO 2 Chicken steak Gratis 2 Ice Tea,60000,,0,
"Hai Steak House, kingsquare Driyorejo",surabaya,Cepat saji/Barat,Paket,Paket HAI  2.  Chicken BBQ + Es Teh Manis,23500,,0,
"Hai Steak House, kingsquare Driyorejo",surabaya,Cepat saji/Barat,Paket,Paket Puas. 1 double chicken steak + 1 es teh manis,36500,,0,Dobel Chicken Steak + Ice tea
"Hai Steak House, kingsquare Driyorejo",surabaya,Cepat saji/Barat,Paket,Kenyang Bertiga.  3 chicken steak + 3 es teh manis,69500,,0,3 Chicken steak FREE  3 ice Tea
"Hai Steak House, kingsquare Driyorejo",surabaya,Cepat saji/Barat,Paket,Paket Hai 1.    1 Chicken steak + 1 Es Teh Manis,30000,,0,
"Hai Steak House, kingsquare Driyorejo",surabaya,Cepat saji/Barat,Paket,Paket Family.  1 Wagyu Beef Steak + 1 Crispy Wagyu Steak + 2 Chicken Steak + 4 Es teh manis,118000,,0,menu favorit untuk keluarga anda. mendapat 4 menu favorit Hai steak
"Hai Steak House, kingsquare Driyorejo",surabaya,Cepat saji/Barat,Paket,Paket Nataru. 1 chicken steak Gratis 1 minuman favorit,30500,,0,"bisa pilih 6 rasa minuman. Chocolate , Red Velvet , Green Tea , Cappucino, Taro , Mocchacino"
"Hai Steak House, kingsquare Driyorejo",surabaya,Cepat saji/Barat,Paket,Paket Hai Drinks. Beli 1 Gratis 1,19000,,0,Pilihan 6 varian minuman favoritmu!
"Hai Steak House, kingsquare Driyorejo",surabaya,Cepat saji/Barat,Paket,Promo 2 Wagyu Beef Steak Gratis 2 Ice Tea,79900,,0,2 wagyu beef steak + 2 ice tea
HALAL BOSS,surabaya,Minuman/Aneka nasi/Timur Tengah,Personal,Personal Nasi Mandhi,31250,,0,Beras Basmati Yang Diolah Dengan Kaldu Dan Rempah Dimasak Dengan Teknik Pengasapan Khusus
HALAL BOSS,surabaya,Minuman/Aneka nasi/Timur Tengah,Personal,Personal Mandhi Ayam,48750,,0,"Satu Porsi Nasi Mandhi Disajikan Dengan Potongan Daging Ayam, Acar, Dan Sambal."
HALAL BOSS,surabaya,Minuman/Aneka nasi/Timur Tengah,Personal,Personal Mandhi Iga Sapi,61250,,0,"Satu Porsi Nasi Mandhi Disajikan Dengan Potongan Daging Iga Sapi, Acar, Dan Sambal"
HALAL BOSS,surabaya,Minuman/Aneka nasi/Timur Tengah,Personal,Personal Mandhi Kambing,73750,,0,"Satu Porsi Nasi Mandhi Disajikan Dengan Potongan Daging Kambing, Acar, Dan Sambal"
HALAL BOSS,surabaya,Minuman/Aneka nasi/Timur Tengah,Personal,Personal Nasi Biryani,31250,,0,Beras Basmati Dimasak Dengan Rempah Yang Pedas Dan Hangat Bersama Tomat Dan Olahan Susu
HALAL BOSS,surabaya,Minuman/Aneka nasi/Timur Tengah,Personal,Personal Biryani Ayam,48750,,0,"Satu Porsi Nasi Biryani Disajikan Dengan Potongan Daging Ayam, Acar, Dan Sambal"
HALAL BOSS,surabaya,Minuman/Aneka nasi/Timur Tengah,Personal,Personal Biryani Iga Sapi,61250,,0,"Satu Porsi Nasi Biryani Disajikan Dengan Potongan Daging Iga Sapi, Acar, Dan Sambal"
HALAL BOSS,surabaya,Minuman/Aneka nasi/Timur Tengah,Personal,Personal Biryani Kambing,76750,73750,1,"Satu porsi nasi biryani disajikan dengan potongan daging kambing, acar, dan sambal"
HALAL BOSS,surabaya,Minuman/Aneka nasi/Timur Tengah,Rame-Rame,Rame-Rame Mandhi Ayam,175000,,0,"4 Porsi Nasi Mandhi Disajikan Dengan 4 Potong Daging Ayam, Acar, Dan Sambal"
HALAL BOSS,surabaya,Minuman/Aneka nasi/Timur Tengah,Rame-Rame,Rame-Rame Mandhi Iga Sapi,225000,,0,"4 Porsi Nasi Mandhi Disajikan Dengan 4 Potong Daging Iga Sapi, Acar, Dan Sambal"
HALAL BOSS,surabaya,Minuman/Aneka nasi/Timur Tengah,Rame-Rame,Rame-Rame Mandhi Kambing,275000,,0,"4 Porsi Nasi Mandhi Disajikan Dengan 4 Potong Daging Kambing, Acar, Dan Sambal"
HALAL BOSS,surabaya,Minuman/Aneka nasi/Timur Tengah,Rame-Rame,Rame-Rame Mandhi Mix,212500,,0,"4 Porsi Nasi Mandhi Disajikan Dengan 2 Potong Daging Ayam, 1 Iga Sapi, 1 Kambing, Acar Dan Sambal."
HALAL BOSS,surabaya,Minuman/Aneka nasi/Timur Tengah,Rame-Rame,Rame-Rame Biryani Ayam,175000,,0,"4 Porsi Nasi Biryani Disajikan Dengan 4 Potong Daging Ayam, Acar, Dan Sambal"
HALAL BOSS,surabaya,Minuman/Aneka nasi/Timur Tengah,Rame-Rame,Rame-Rame Biryani Iga Sapi,225000,,0,"4 Porsi Nasi Biryani Disajikan Dengan 4 Potong Daging Iga Sapi, Acar Dan Sambal"
HALAL BOSS,surabaya,Minuman/Aneka nasi/Timur Tengah,Rame-Rame,Rame-Rame Biryani Kambing,275000,,0,"4 Porsi Nasi Biryani Disajikan Dengan 4 Potong Daginf Kambing, Acar, Dan Sambal"
HALAL BOSS,surabaya,Minuman/Aneka nasi/Timur Tengah,Rame-Rame,Rame-Rame Biryani Mix,212500,,0,"4 Porsi Nasi Biryani Disajikan Dengan 2 Potong Daging Ayam, 1 Iga Sapi, 1 Kambing, Acar Dan Sambal"
HALAL BOSS,surabaya,Minuman/Aneka nasi/Timur Tengah,Snacks,Roti Maryam,21750,18750,1,"Roti maryam dengan pilihan topping madu, cokelat, atau keju"
HALAL BOSS,surabaya,Minuman/Aneka nasi/Timur Tengah,Snacks,Kebab,25000,,0,Kebab Dengan Pilihan Isian Original Daging Sayuran Atau Kebab Manis Isi Pisang Cokelat Keju
HALAL BOSS,surabaya,Minuman/Aneka nasi/Timur Tengah,Snacks,Oum Ali,31250,,0,"Croissant Yang Dipadukan Dengan Susu, Kayu Manis Ditaburi Kacang Almond, Mente, Pistachio Dan Kismis"
HALAL BOSS,surabaya,Minuman/Aneka nasi/Timur Tengah,Snacks,Platter,50000,,0,"Kombinasi Yang Terdiri Dari Kentang Goreng, Chicken Wings, Nugget Dan Sosis Dilengkapi Dengan Saus Keju Dan Saus Sambal"
HALAL BOSS,surabaya,Minuman/Aneka nasi/Timur Tengah,Snacks,Sambosa,25000,,0,Sambosa Yang Renyah Dan Gurih Dengan Pilihan Rasa Daging Atau Keju
HALAL BOSS,surabaya,Minuman/Aneka nasi/Timur Tengah,Minuman,Air Mineral,9600,,0,Santri 600ml
HALAL BOSS,surabaya,Minuman/Aneka nasi/Timur Tengah,Minuman,Teh,15500,12500,1,Teh hitam dan gula
HALAL BOSS,surabaya,Minuman/Aneka nasi/Timur Tengah,Minuman,Teh Tarik,15000,,0,Teh Tarik Dan Susu
HALAL BOSS,surabaya,Minuman/Aneka nasi/Timur Tengah,Minuman,Orange,15000,,0,Orange Juice
HALAL BOSS,surabaya,Minuman/Aneka nasi/Timur Tengah,Minuman,Fresh Sahara,18750,,0,"Rosella, Jahe Dan Madu"
HALAL BOSS,surabaya,Minuman/Aneka nasi/Timur Tengah,Minuman,Chocolate,18750,,0,Cokelat Dan Susu
HALAL BOSS,surabaya,Minuman/Aneka nasi/Timur Tengah,Minuman,Milo Dino,22500,,0,Milo Dan Susu
HALAL BOSS,surabaya,Minuman/Aneka nasi/Timur Tengah,Minuman,Aren Coffe,22500,,0,"Kopi, Gula Aren Dan Susu"
HALAL BOSS,surabaya,Minuman/Aneka nasi/Timur Tengah,Minuman,Mango Yakult,22500,,0,"Sirup Mangga, Yakult Dan Susu"
HALAL BOSS,surabaya,Minuman/Aneka nasi/Timur Tengah,Minuman,Milky Kurma,25000,,0,"Kurma, Madu, Dan Susu"
HALAL BOSS,surabaya,Minuman/Aneka nasi/Timur Tengah,Extras,Ayam Goreng,18000,,0,
HALAL BOSS,surabaya,Minuman/Aneka nasi/Timur Tengah,Extras,Iga Sapi,30000,,0,
HALAL BOSS,surabaya,Minuman/Aneka nasi/Timur Tengah,Extras,Kambing,42000,,0,
HALAL BOSS,surabaya,Minuman/Aneka nasi/Timur Tengah,Extras,Keju,6000,,0,
"Haus!, Delta Sari",surabaya,Minuman,Tea Series,Strawberry Tea,11000,,0,
"Haus!, Delta Sari",surabaya,Minuman,Tea Series,Mango Tea,11000,,0,
"Haus!, Delta Sari",surabaya,Minuman,Tea Series,Black Jasmine Tea,6000,,0,
"Haus!, Delta Sari",surabaya,Minuman,Tea Series,Kiwi Tea,12000,,0,"Sensasi segar dari teh rasa kiwi, lengkap ada bulir selasih juga lho!"
"Haus!, Delta Sari",surabaya,Minuman,Tea Series,Lychee Tea,12000,,0,"Manis, seger, bonus lychee jelly pula! Siap buat diseruput pas kamu kehausan!"
"Haus!, Delta Sari",surabaya,Minuman,Pedes Cyin,Keripik Tempe Goreng,15000,,0,Rasakan crispynya keripik tempe yang dijamin bikin nagih! (Disajikan dalam kemasan ziplock dengan berat bersih 80 gram)
"Haus!, Delta Sari",surabaya,Minuman,Pedes Cyin,Basreng,16000,,0,Bingung mau ngemil apa? Cobain nih gurihnya baso goreng pake varian bumbu favoritmu! (Disajikan dalam kemasan ziplock dengan berat bersih 80 gram)
"Haus!, Delta Sari",surabaya,Minuman,Pedes Cyin,Usus Goreng,16000,,0,"Kepoin kombinasi kriuk usus sama bumbu dan perasa pedas, dijamin maknyos! (Disajikan dalam kemasan ziplock dengan berat bersih 60 gram)"
"Haus!, Delta Sari",surabaya,Minuman,Pedes Cyin,Makaroni Goreng,15000,,0,Sensasi kriuk dari makaroni emang paling cocok buat cemilan nikmat! (Disajikan dalam kemasan ziplock dengan berat bersih 80 gram)
"Haus!, Delta Sari",surabaya,Minuman,Paket Haus Banget (1L),Paket Haus Banget (1L),125000,99000,1,Dapatkan 2 botol Haus Banget (1L) kesukaanmu
"Haus!, Delta Sari",surabaya,Minuman,Haus Hebat,Hebat 1,63500,57000,1,1 Choco Lava Milo Large + 1 Choco Hazelnut Large + 1 Ovaltine Large + 1 Thai Tea Large
"Haus!, Delta Sari",surabaya,Minuman,Haus Hebat,Hebat 2,63000,57000,1,1 Boba Brown Sugar Fresh Milk Large + 1 Choco Hazelnut Large + 1 Green Thai Tea Large + 1 Thai Tea Large
"Haus!, Delta Sari",surabaya,Minuman,Haus Hebat,Hebat 3,65000,57000,1,1 Choco Lava Milo Large + 1 Green Thai Tea Large + 1 Oreo Large + 1 Taro Large
"Haus!, Delta Sari",surabaya,Minuman,Haus Hebat,Hebat 4,61500,55000,1,1 Choco Hazelnut Large + 1 Oreo Large + 1 Ganjel Roti Bakar Room Butter
"Haus!, Delta Sari",surabaya,Minuman,Haus Hebat,Hebat 5,59000,55000,1,1 Green Thai Tea Large + 1 Thai Tea Large + 1 Ganjel Roti Bakar Coklat Keju
"Haus!, Delta Sari",surabaya,Minuman,Haus! Banget (1L),Thai Tea (1L),60000,,0,
"Haus!, Delta Sari",surabaya,Minuman,Haus! Banget (1L),Choco Lava Milo (1L),65000,,0,
"Haus!, Delta Sari",surabaya,Minuman,Haus! Banget (1L),Matcha (1L),65000,,0,
"Haus!, Delta Sari",surabaya,Minuman,Haus! Banget (1L),Strawberry Tea (1L),60000,,0,
